age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
41,4,-0.09382776581980115,1,-1.1974588179219956,0,8,4,3,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
25,0,0.4555886506331859,15,-0.03136002706291564,4,0,3,2,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
43,4,1.049278612767925,15,-0.03136002706291564,2,14,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
45,4,-1.1564591824942376,11,-0.4200596240159423,4,3,3,4,1,1.2785541920285528,-0.21665952703259014,0.6124886787675138,39,1
48,1,1.2910635230607381,9,1.1347387637961643,2,10,0,4,1,-0.14592048355885345,-0.21665952703259014,0.2885296158973685,39,1
60,4,0.013355333323717421,11,-0.4200596240159423,2,14,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
45,6,-1.4932147801215006,15,-0.03136002706291564,4,5,1,4,1,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,39,0
51,4,0.5980636302955418,0,-1.5861584148750223,2,12,0,4,1,-0.14592048355885345,4.689607314225034,-0.03542944697277691,39,1
37,1,1.3693783376563649,11,-0.4200596240159423,0,1,4,4,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
22,4,-1.0049835890082857,15,-0.03136002706291564,4,1,3,4,1,-0.14592048355885345,-0.21665952703259014,-0.8453271041481403,39,0
44,4,-0.27669181572425194,11,-0.4200596240159423,2,3,0,4,1,-0.14592048355885345,-0.21665952703259014,1.9893146959656316,39,1
27,4,0.132618203651536,11,-0.4200596240159423,2,3,0,4,1,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,39,0
47,2,1.3153367573934258,11,-0.4200596240159423,2,3,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
32,4,1.002484895215566,12,1.523438360749191,2,4,0,2,1,-0.14592048355885345,4.689607314225034,-0.03542944697277691,39,1
40,4,-0.1459555313539335,9,1.1347387637961643,2,4,0,4,1,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,39,1
41,4,0.5492613547109697,11,-0.4200596240159423,2,12,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
32,0,0.08968053854781233,0,-1.5861584148750223,0,0,1,4,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
26,4,-0.47169248279504655,9,1.1347387637961643,4,10,1,4,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
47,4,-0.8915190088489311,15,-0.03136002706291564,2,4,0,1,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
55,5,0.0014650487462299457,11,-0.4200596240159423,2,4,0,4,1,-0.14592048355885345,-0.21665952703259014,0.3695193816149048,39,0
38,4,2.9276309231097057,11,-0.4200596240159423,2,6,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
24,7,-0.11608296778993508,9,1.1347387637961643,4,10,1,4,1,-0.14592048355885345,-0.21665952703259014,-2.0601735899111855,39,0
64,6,-0.3757269907748309,10,2.3008375546552444,2,4,0,4,1,-0.14592048355885345,-0.21665952703259014,-1.250275932735822,39,1
56,1,-0.5620586455839514,9,1.1347387637961643,2,10,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,1
41,4,-0.6698291532085888,11,-0.4200596240159423,2,12,0,4,1,-0.14592048355885345,-0.21665952703259014,0.6934784444850501,39,1
33,4,0.2952261352877253,11,-0.4200596240159423,2,12,0,4,1,0.8422749710454138,-0.21665952703259014,0.3695193816149048,39,1
33,4,-0.9052094161911377,14,1.9121379577022177,4,10,3,4,1,-0.14592048355885345,-0.21665952703259014,0.12655008446229576,39,1
21,4,1.0999283827689195,15,-0.03136002706291564,2,8,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
59,2,-1.2104249681144517,11,-0.4200596240159423,6,3,1,2,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
58,4,0.4343566763398397,8,0.35733956989011106,2,4,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,11,1
43,2,0.5470064640899004,12,1.523438360749191,0,10,4,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
21,4,0.8142962716596825,11,-0.4200596240159423,4,3,3,2,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
45,4,-1.1073821513297875,11,-0.4200596240159423,4,7,1,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
53,2,-0.7510146898974257,11,-0.4200596240159423,2,4,5,4,0,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,39,1
41,4,-0.15007686505210646,14,1.9121379577022177,2,1,0,4,1,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,0,1
27,4,0.1029161780336689,0,-1.5861584148750223,2,4,5,4,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,26,0
53,4,0.20725697807499924,15,-0.03136002706291564,2,3,0,4,1,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,0,1
38,4,0.5015865244369322,12,1.523438360749191,2,10,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.4403782755604586,39,1
31,4,-0.7410003227273825,9,1.1347387637961643,2,4,0,4,1,-0.14592048355885345,-0.21665952703259014,2.3942635245533133,39,1
41,4,-0.09706798679629575,11,-0.4200596240159423,2,14,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.4403782755604586,39,0
22,7,1.3729691088554625,15,-0.03136002706291564,4,1,3,4,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
43,6,0.07880400731677199,12,1.523438360749191,2,12,0,4,1,-0.14592048355885345,-0.21665952703259014,1.58436586737795,39,0
41,7,1.572526928820099,15,-0.03136002706291564,4,10,1,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
27,4,-1.6142682988836976,15,-0.03136002706291564,2,6,5,4,0,-0.14592048355885345,-0.21665952703259014,-0.4403782755604586,39,0
41,2,0.5003169641712881,15,-0.03136002706291564,2,4,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
36,4,0.1760295852722911,14,1.9121379577022177,0,10,1,4,1,13.394577908462539,-0.21665952703259014,0.3695193816149048,39,1
49,4,-0.27600018960938616,9,1.1347387637961643,2,1,5,4,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,1
20,4,0.36158434499348013,11,-0.4200596240159423,4,6,3,4,1,-0.14592048355885345,-0.21665952703259014,0.3695193816149048,39,0
58,6,0.07472057093996155,11,-0.4200596240159423,3,8,4,4,0,-0.14592048355885345,-0.21665952703259014,0.3695193816149048,39,0
35,6,0.24965460634930717,2,-0.808759220968969,4,8,1,2,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,38,0
30,2,1.2915940855598134,11,-0.4200596240159423,2,11,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,1
21,4,-1.2559870227225292,11,-0.4200596240159423,4,3,3,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
29,4,-0.8485150234328229,7,0.7460391668431378,4,7,4,4,1,-0.14592048355885345,-0.21665952703259014,0.3695193816149048,39,0
40,4,0.9608262647078271,11,-0.4200596240159423,6,12,1,4,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
54,7,-0.9129783670704523,9,1.1347387637961643,4,10,4,1,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,1
35,4,0.016330273050674447,9,1.1347387637961643,2,12,0,4,1,-0.14592048355885345,-0.21665952703259014,1.58436586737795,39,1
35,4,0.6783964772537221,9,1.1347387637961643,2,12,0,4,1,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,39,0
40,4,-0.1852076819551531,9,1.1347387637961643,3,8,1,4,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
59,4,1.7541308927892465,11,-0.4200596240159423,5,12,4,2,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
43,5,1.2430855142158006,15,-0.03136002706291564,2,7,0,4,1,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,39,0
39,4,1.4073325050009184,0,-1.5861584148750223,2,3,0,4,1,-0.14592048355885345,-0.21665952703259014,1.58436586737795,39,1
51,4,-0.5171882170907397,5,-2.363557608781076,5,7,1,2,0,-0.14592048355885345,-0.21665952703259014,-0.8453271041481403,39,0
71,4,-0.3019409060820242,15,-0.03136002706291564,4,8,1,4,0,0.25542390222451844,-0.21665952703259014,1.58436586737795,39,0
33,4,4.239228792475151,2,-0.808759220968969,0,7,4,2,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
28,4,2.2767349543782576,11,-0.4200596240159423,0,8,3,2,1,-0.14592048355885345,-0.21665952703259014,-0.4403782755604586,39,0
30,4,-0.6110883050966985,11,-0.4200596240159423,3,12,4,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
20,4,0.3048520549138028,4,-2.7522572057341024,3,5,2,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,26,0
51,5,-0.09079598011080037,11,-0.4200596240159423,2,12,0,4,1,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,39,0
39,4,0.18000880401535463,11,-0.4200596240159423,2,7,5,4,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,1
62,4,-1.0255428858474473,15,-0.03136002706291564,2,12,0,1,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,1
37,4,1.286231614587018,11,-0.4200596240159423,4,4,3,4,1,-0.14592048355885345,-0.21665952703259014,1.58436586737795,0,0
28,4,-0.450166804261141,6,-1.974858011828049,4,7,1,4,1,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,6,0
23,4,-0.5795861567141122,11,-0.4200596240159423,4,12,3,1,1,-0.14592048355885345,-0.21665952703259014,0.6124886787675138,35,0
39,4,0.8347608251954379,9,1.1347387637961643,2,12,5,4,0,-0.14592048355885345,-0.21665952703259014,-0.8453271041481403,39,0
50,5,-0.8503151461975422,9,1.1347387637961643,6,12,4,4,1,-0.14592048355885345,-0.21665952703259014,1.9893146959656316,39,1
31,4,-0.1943125134124961,5,-2.363557608781076,4,3,4,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
45,2,-0.27765819741899594,9,1.1347387637961643,2,4,0,4,1,-0.14592048355885345,4.689607314225034,0.7744682102025865,39,1
23,0,-0.6233670372181518,9,1.1347387637961643,4,0,3,3,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
47,4,1.024228483347306,0,-1.5861584148750223,6,7,1,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
59,4,-0.8588230948434257,11,-0.4200596240159423,6,10,1,4,0,-0.14592048355885345,-0.21665952703259014,-1.8172042927585763,39,0
32,4,-1.3774384633590329,7,0.7460391668431378,2,6,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
82,0,-1.519089176281754,5,-2.363557608781076,6,0,1,4,1,-0.14592048355885345,-0.21665952703259014,-2.870071247086549,39,0
49,4,0.08764355752457742,9,1.1347387637961643,2,12,0,4,1,-0.14592048355885345,5.776579937629607,1.1794170387902683,39,1
74,1,-0.0783561843735565,11,-0.4200596240159423,6,8,1,4,1,-0.14592048355885345,-0.21665952703259014,-1.8981940584761128,39,0
22,4,0.008021285341944155,15,-0.03136002706291564,4,1,3,4,1,-0.14592048355885345,-0.21665952703259014,-0.4403782755604586,39,0
32,4,0.047008154693626195,15,-0.03136002706291564,2,3,0,4,1,-0.14592048355885345,-0.21665952703259014,1.1794170387902683,12,0
34,4,-1.5386157711137873,9,1.1347387637961643,2,5,0,4,1,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,39,1
59,4,-0.2761517788948362,9,1.1347387637961643,2,3,0,4,1,-0.14592048355885345,-0.21665952703259014,1.58436586737795,39,1
36,4,0.3292579298712592,9,1.1347387637961643,2,12,0,4,1,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,39,1
59,4,0.8832599222091099,1,-1.1974588179219956,0,1,4,4,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
47,5,-0.8323423415413719,9,1.1347387637961643,0,4,1,4,1,-0.14592048355885345,-0.21665952703259014,2.3942635245533133,39,1
53,2,-0.518021958160715,11,-0.4200596240159423,2,8,0,4,1,-0.14592048355885345,4.751649130629405,0.3695193816149048,39,0
25,6,-0.7232927993207496,15,-0.03136002706291564,4,3,4,4,1,-0.14592048355885345,-0.21665952703259014,-0.4403782755604586,39,0
44,4,0.5608295120568758,9,1.1347387637961643,0,1,1,2,1,-0.14592048355885345,-0.21665952703259014,1.9893146959656316,39,0
57,6,0.33686581713478303,14,1.9121379577022177,2,12,5,4,0,1.888424338306659,-0.21665952703259014,-0.4403782755604586,39,1
42,6,-0.3052284987102219,9,1.1347387637961643,2,5,0,4,1,-0.14592048355885345,4.503481865011922,3.2041611817286766,39,1
58,2,1.1398247878333019,0,-1.5861584148750223,2,14,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
39,4,-0.5701781466858691,9,1.1347387637961643,2,12,0,4,1,0.32312707121631534,-0.21665952703259014,-0.03542944697277691,39,0
32,0,-1.2954855059126051,11,-0.4200596240159423,4,0,3,2,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
45,4,0.1366826913676652,5,-2.363557608781076,0,7,1,4,1,-0.14592048355885345,-0.21665952703259014,0.6124886787675138,39,0
47,4,-0.1937914252437616,9,1.1347387637961643,2,4,5,2,0,-0.14592048355885345,-0.21665952703259014,-0.4403782755604586,39,1
52,0,-0.5242276445338259,15,-0.03136002706291564,2,0,0,4,1,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,39,0
56,6,0.4448447600269143,3,-3.1409568026871293,5,4,1,4,1,-0.14592048355885345,-0.21665952703259014,-1.250275932735822,0,0
52,4,-0.4592905843791652,11,-0.4200596240159423,0,7,1,4,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
34,4,0.42961951116952596,11,-0.4200596240159423,4,8,4,2,0,-0.14592048355885345,-0.21665952703259014,-0.4403782755604586,39,0
36,6,1.679245785776927,5,-2.363557608781076,2,3,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.4403782755604586,39,0
41,4,-0.3853813333919303,11,-0.4200596240159423,3,3,1,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,31,0
30,4,2.216914032607536,15,-0.03136002706291564,4,10,3,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,26,0
44,4,0.20825178276076511,9,1.1347387637961643,2,4,0,3,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,33,0
17,0,-0.7463912166911995,15,-0.03136002706291564,4,0,3,1,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,30,0
34,4,-1.2590946030742551,15,-0.03136002706291564,4,8,4,4,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
41,4,0.31534013860087745,15,-0.03136002706291564,5,8,1,2,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
29,4,2.054827189140081,11,-0.4200596240159423,4,6,1,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
25,4,0.159373712533468,6,-1.974858011828049,4,7,2,4,1,-0.14592048355885345,-0.21665952703259014,0.6124886787675138,26,0
42,2,-0.40046446729420926,9,1.1347387637961643,5,10,4,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
48,4,0.4345651116073335,15,-0.03136002706291564,2,12,0,4,1,0.27424538320423797,-0.21665952703259014,-0.03542944697277691,39,1
26,4,-0.020856473536288375,8,0.35733956989011106,4,12,1,4,1,-0.14592048355885345,-0.21665952703259014,1.1794170387902683,39,0
64,5,-0.5395286880339393,11,-0.4200596240159423,2,1,5,4,0,2.5691119993501847,-0.21665952703259014,-0.03542944697277691,0,1
46,5,0.8388916332239514,9,1.1347387637961643,2,12,0,4,1,-0.14592048355885345,-0.21665952703259014,0.3695193816149048,39,0
38,4,0.8445951800890092,9,1.1347387637961643,2,4,0,4,1,-0.14592048355885345,4.4662567751693,0.7744682102025865,39,1
49,7,0.12563562219049357,1,-1.1974588179219956,2,1,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
23,4,-0.41807724739743574,15,-0.03136002706291564,4,12,3,2,0,-0.14592048355885345,-0.21665952703259014,-1.6552247613235038,39,0
46,2,-0.4286884973789385,9,1.1347387637961643,4,10,1,4,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,1
30,4,-0.9344850969436767,11,-0.4200596240159423,4,6,4,4,1,-0.14592048355885345,-0.21665952703259014,1.1794170387902683,39,0
49,6,0.20828020575178702,11,-0.4200596240159423,2,3,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,1
47,0,-0.741038220048745,8,0.35733956989011106,0,0,1,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
44,4,-0.08331125914170466,9,1.1347387637961643,2,10,0,4,1,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,0,1
31,4,0.16825116006263593,11,-0.4200596240159423,0,3,3,4,1,-0.14592048355885345,3.925252136123189,0.7744682102025865,39,0
19,4,2.15899745123528,11,-0.4200596240159423,4,6,3,4,1,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,39,0
45,4,0.0010576525415829643,7,0.7460391668431378,0,10,4,4,0,0.5927210901416505,-0.21665952703259014,-0.1974089784078496,39,0
34,4,0.3167612881519715,9,1.1347387637961643,2,10,0,4,1,-0.14592048355885345,4.369471541578482,-0.03542944697277691,29,1
26,4,-0.7685611496882677,11,-0.4200596240159423,4,3,1,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
38,6,0.002317738476886418,11,-0.4200596240159423,2,14,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,1
31,4,0.30651006272341264,15,-0.03136002706291564,4,1,1,4,0,-0.14592048355885345,-0.21665952703259014,0.20753985017983212,39,0
36,5,-0.23602798990227886,7,0.7460391668431378,5,4,1,4,1,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,39,0
31,4,-0.17807351120866063,9,1.1347387637961643,2,4,0,4,1,-0.14592048355885345,-0.21665952703259014,1.58436586737795,39,1
30,4,-0.03324889762182911,9,1.1347387637961643,2,13,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
37,4,0.9118818741681455,11,-0.4200596240159423,2,10,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,1
30,4,2.024234576470195,9,1.1347387637961643,4,10,1,2,1,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,39,1
21,0,0.3262071955015771,11,-0.4200596240159423,2,0,5,2,0,-0.14592048355885345,-0.21665952703259014,-0.8453271041481403,39,0
73,4,-0.6311644110884882,0,-1.5861584148750223,6,8,1,4,0,-0.14592048355885345,-0.21665952703259014,-2.465122418498867,39,0
38,1,-0.8550712600285372,12,1.523438360749191,2,4,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,1
30,4,-0.6309938731423569,0,-1.5861584148750223,4,3,1,4,1,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,39,0
33,4,0.3909547690494253,11,-0.4200596240159423,2,3,0,4,1,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,39,1
52,2,1.2122844662784207,9,1.1347387637961643,2,10,0,4,1,0.8950834428590154,-0.21665952703259014,-0.03542944697277691,39,1
58,4,0.4858212387501281,15,-0.03136002706291564,0,1,4,4,0,-0.14592048355885345,-0.21665952703259014,0.45050914733244113,39,0
34,2,0.2869550449003575,12,1.523438360749191,4,10,1,4,0,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,39,0
35,4,-0.08940325355072813,11,-0.4200596240159423,2,3,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
59,1,-1.4963602577945887,11,-0.4200596240159423,2,3,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,1
45,4,-0.0626287960081149,9,1.1347387637961643,0,4,4,4,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
27,4,1.8594096515342988,15,-0.03136002706291564,4,14,1,4,1,-0.14592048355885345,-0.21665952703259014,0.6124886787675138,39,0
31,2,2.430920206341629,10,2.3008375546552444,4,10,1,4,1,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,26,1
45,4,-1.5324100847406763,15,-0.03136002706291564,4,5,2,4,1,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,39,0
40,4,0.8752067414195766,11,-0.4200596240159423,5,8,2,4,0,-0.14592048355885345,-0.21665952703259014,-1.250275932735822,39,0
27,4,0.024686632411107877,14,1.9121379577022177,2,1,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
19,4,1.8366807330471335,11,-0.4200596240159423,4,8,3,4,1,-0.14592048355885345,-0.21665952703259014,-1.6552247613235038,39,0
29,4,2.535554710623519,4,-2.7522572057341024,4,8,1,4,1,-0.14592048355885345,-0.21665952703259014,-1.250275932735822,26,0
34,5,-1.0377174003351535,15,-0.03136002706291564,2,5,0,4,1,-0.14592048355885345,-0.21665952703259014,2.556243055988386,39,0
32,7,-0.28651669628748266,7,0.7460391668431378,2,3,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
49,4,0.4839547956730245,1,-1.1974588179219956,2,3,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,5,0
33,4,-1.0074279662361676,1,-1.1974588179219956,0,4,4,4,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,1
74,0,-1.5150625858869875,5,-2.363557608781076,2,0,0,4,1,-0.14592048355885345,-0.21665952703259014,-3.113040544239158,39,0
62,4,-0.04050623466274975,9,1.1347387637961643,2,10,0,4,1,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,39,1
39,6,-1.1463690206814694,11,-0.4200596240159423,2,4,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
43,4,0.29191011966850566,11,-0.4200596240159423,0,4,4,4,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
22,4,-1.313543579541841,15,-0.03136002706291564,4,13,1,4,0,-0.14592048355885345,-0.21665952703259014,1.58436586737795,39,0
24,4,-1.2811034724555326,11,-0.4200596240159423,2,14,0,4,1,-0.14592048355885345,-0.21665952703259014,0.3695193816149048,39,0
76,0,-1.5306478592973196,11,-0.4200596240159423,2,0,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,2,1
25,4,0.11023036105663331,15,-0.03136002706291564,4,8,4,2,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
19,4,-1.415023131820302,15,-0.03136002706291564,4,12,1,4,0,-0.14592048355885345,-0.21665952703259014,-1.007306635583213,39,0
31,4,-0.0030068351745462206,7,0.7460391668431378,0,1,4,4,0,-0.14592048355885345,-0.21665952703259014,0.04556031874475943,39,0
53,4,0.10230034656152812,1,-1.1974588179219956,0,3,2,4,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
61,4,-0.9198377822370666,11,-0.4200596240159423,2,1,0,4,1,-0.14592048355885345,-0.21665952703259014,-3.0320507785216213,39,0
47,4,4.500710835546128,9,1.1347387637961643,2,8,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,8,0
37,4,-0.13878346328607852,11,-0.4200596240159423,0,1,4,4,0,-0.14592048355885345,-0.21665952703259014,0.3695193816149048,39,0
50,6,1.9065918166306237,9,1.1347387637961643,0,4,1,4,1,-0.14592048355885345,-0.21665952703259014,-0.8453271041481403,39,0
27,4,0.5640697330333704,15,-0.03136002706291564,4,12,1,4,1,-0.14592048355885345,-0.21665952703259014,0.2885296158973685,39,0
58,4,-0.7447711062029522,11,-0.4200596240159423,0,1,1,4,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
43,4,1.3753661144316414,11,-0.4200596240159423,2,6,0,2,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
39,4,1.5392909779851778,7,0.7460391668431378,2,1,0,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
36,4,-0.15134642531775053,15,-0.03136002706291564,4,12,1,4,0,-0.14592048355885345,-0.21665952703259014,-0.4403782755604586,39,0
56,4,-0.32524775871996775,9,1.1347387637961643,2,10,0,4,1,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,39,0
26,4,-1.0998690073696697,11,-0.4200596240159423,2,5,0,4,1,-0.14592048355885345,-0.21665952703259014,1.1794170387902683,39,0
23,4,0.3582778037046011,9,1.1347387637961643,4,10,3,4,0,-0.14592048355885345,-0.21665952703259014,-0.1974089784078496,39,0
47,4,-0.2662511036888805,1,-1.1974588179219956,4,14,1,2,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
68,4,-1.0787980966921142,2,-0.808759220968969,6,12,1,4,0,-0.14592048355885345,-0.21665952703259014,-0.8453271041481403,39,0
47,2,0.4999948369397068,15,-0.03136002706291564,4,11,1,2,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
45,1,1.5378319311127213,15,-0.03136002706291564,2,13,0,4,1,0.8950834428590154,-0.21665952703259014,-0.03542944697277691,13,1
26,4,-0.2846692018710603,15,-0.03136002706291564,2,4,0,4,1,-0.14592048355885345,-0.21665952703259014,1.58436586737795,39,0
20,4,-0.5547065652396245,11,-0.4200596240159423,4,7,3,4,1,-0.14592048355885345,3.729199996285378,-0.03542944697277691,39,0
46,4,-0.08605881494048663,15,-0.03136002706291564,4,1,3,4,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
37,4,0.0013608311124830433,7,0.7460391668431378,2,13,0,4,1,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,39,1
37,4,2.0787688219108467,15,-0.03136002706291564,2,3,0,4,1,-0.14592048355885345,-0.21665952703259014,0.3695193816149048,39,0
43,4,-0.7439847367846801,15,-0.03136002706291564,2,14,0,4,1,-0.14592048355885345,-0.21665952703259014,0.12655008446229576,39,0
59,4,0.9911725447888567,12,1.523438360749191,6,10,1,4,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
39,4,-0.16163554806767197,11,-0.4200596240159423,0,1,4,4,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
32,4,-1.3868085760659132,15,-0.03136002706291564,0,5,1,4,0,-0.14592048355885345,3.729199996285378,1.0984272730727318,39,0
63,4,-0.737248487912494,15,-0.03136002706291564,2,10,0,4,1,-0.14592048355885345,-0.21665952703259014,-1.979183824193649,39,0
45,4,0.5503698513608231,9,1.1347387637961643,2,10,0,4,1,-0.14592048355885345,-0.21665952703259014,1.58436586737795,39,1
59,4,-0.7176460984377357,9,1.1347387637961643,0,1,4,4,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
36,0,1.5827781542486579,2,-0.808759220968969,4,0,1,4,1,-0.14592048355885345,-0.21665952703259014,-0.4403782755604586,39,0
26,4,-0.096120553762233,11,-0.4200596240159423,4,13,2,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
34,4,-1.609985901569734,11,-0.4200596240159423,0,1,4,4,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,39,0
